alert_id,customer_id,geo_entropy,beneficiary_conc,median_tx_gap,foreign_wire_pct,cluster_id,outlier,hist_risk_score,queue_action,sar_filed
366,2634,1.664,0.309,20.8,0.064,15,0,0.06,q3_deferred,0
367,5321,1.002,0.249,36.4,0.035,20,0,0.02,q2_same_day,0
368,8770,0.358,0.171,26.4,0.018,20,0,0.02,q2_same_day,0
369,1946,1.376,0.18,34.7,0.024,20,0,0.02,q2_same_day,0
370,4221,0.886,0.221,25.6,0.033,-1,1,0.03,q3_deferred,0
371,3038,1.024,0.192,34.8,0.008,20,0,0.02,q2_same_day,0
372,2144,1.164,0.201,39.3,0.04,20,0,0.02,q2_same_day,0
373,1234,1.677,0.225,17.4,0.096,15,0,0.06,q3_deferred,0
374,1025,1.372,0.219,31.4,0.017,20,0,0.02,q2_same_day,0
375,1150,1.598,0.204,19.3,0.079,15,0,0.06,q3_deferred,0
376,8964,0.707,0.102,34.4,0.035,20,0,0.02,q1_immediate,0
377,4960,1.091,0.193,33.8,0.007,20,0,0.02,q1_immediate,0
378,6499,1.76,0.283,21.3,0.101,15,0,0.06,q2_same_day,0
379,2500,0.981,0.286,18.8,0.14,15,0,0.06,q2_same_day,0
380,7931,1.726,0.167,15.0,0.101,15,0,0.06,q2_same_day,0
381,1149,2.856,0.417,9.5,0.168,5,0,0.15,q1_immediate,0
382,8506,0.705,0.301,36.4,0.096,20,0,0.02,q2_same_day,0
383,7700,2.479,0.288,5.7,0.288,11,0,0.12,q1_immediate,0
384,2256,0.88,0.202,38.2,0.046,20,0,0.02,q2_same_day,0
385,4517,1.516,0.334,8.5,0.093,5,0,0.15,q2_same_day,0
386,3716,1.368,0.25,30.3,0.069,20,0,0.02,q2_same_day,0
387,3403,1.669,0.228,26.2,0.06,20,0,0.02,q2_same_day,0
388,3194,0.775,0.133,30.0,0.05,20,0,0.02,q3_deferred,0
389,3649,2.696,0.26,11.5,0.234,-1,1,0.18,q1_immediate,0
390,339,1.54,0.207,41.1,0.042,20,0,0.02,q2_same_day,0
391,949,0.707,0.167,31.1,0.025,20,0,0.02,q2_same_day,0
392,7142,1.932,0.293,16.1,0.028,15,0,0.06,q2_same_day,0
393,3755,0.84,0.207,34.7,0.018,20,0,0.02,q2_same_day,0
394,684,2.751,0.472,7.9,0.159,-1,1,0.225,q2_same_day,0
395,5919,0.991,0.08,28.8,0.06,20,0,0.02,q1_immediate,0
396,1979,1.753,0.309,12.3,0.249,5,0,0.15,q2_same_day,0
397,522,2.904,0.163,8.7,0.194,11,0,0.12,q3_deferred,0
398,285,1.144,0.186,26.9,0.045,20,0,0.02,q3_deferred,0
399,8479,0.969,0.485,9.1,0.144,5,0,0.15,q1_immediate,0
400,4862,1.406,0.213,28.5,0.023,20,0,0.02,q3_deferred,0
401,3655,0.464,0.166,33.1,0.025,20,0,0.02,q2_same_day,0
402,6176,1.142,0.073,20.3,0.028,20,0,0.02,q2_same_day,0
403,3680,1.481,0.244,19.1,0.076,15,0,0.06,q3_deferred,0
404,4116,2.235,0.277,11.0,0.191,5,0,0.15,q1_immediate,0
405,3317,1.192,0.146,28.3,0.043,20,0,0.02,q2_same_day,0
406,8275,2.31,0.295,20.8,0.063,15,0,0.06,q2_same_day,0
407,425,1.434,0.114,31.1,0.034,20,0,0.02,q2_same_day,0
408,2039,1.256,0.191,32.1,0.056,20,0,0.02,q2_same_day,0
409,2439,1.597,0.034,31.5,0.042,20,0,0.02,q1_immediate,0
410,5885,1.578,0.235,29.6,0.028,20,0,0.02,q2_same_day,0
411,238,2.015,0.24,23.6,0.11,15,0,0.06,q3_deferred,0
412,7145,2.144,0.275,21.1,0.134,15,0,0.06,q3_deferred,0
413,2834,0.689,0.175,36.1,0.059,20,0,0.02,q3_deferred,0
414,4671,1.817,0.349,10.9,0.269,-1,1,0.225,q1_immediate,1
415,2416,0.945,0.183,33.9,0.062,20,0,0.02,q1_immediate,0
416,8898,1.112,0.156,26.5,0.027,20,0,0.02,q2_same_day,0
417,1345,0.731,0.169,35.7,0.043,20,0,0.02,q2_same_day,0
418,3360,1.462,0.253,15.2,0.106,15,0,0.06,q1_immediate,0
419,4787,2.382,0.465,10.9,0.224,5,0,0.15,q2_same_day,0
420,4864,1.308,0.118,41.2,0.014,20,0,0.02,q2_same_day,0
421,4224,0.937,0.15,33.6,0.065,20,0,0.02,q3_deferred,0
422,8689,1.391,0.13,25.7,0.05,20,0,0.02,q1_immediate,0
423,1686,2.167,0.217,8.9,0.187,5,0,0.15,q2_same_day,0
424,5748,2.29,0.396,16.5,0.255,11,0,0.12,q2_same_day,0
425,8167,2.27,0.255,15.6,0.104,15,0,0.06,q3_deferred,0
426,615,1.5,0.403,9.5,0.045,5,0,0.15,q1_immediate,0
427,6707,1.342,0.017,32.8,0.017,20,0,0.02,q2_same_day,0
428,3243,1.256,0.234,19.8,0.129,15,0,0.06,q3_deferred,0
429,7020,0.692,0.138,35.1,0.045,20,0,0.02,q1_immediate,0
430,3145,1.324,0.164,34.9,0.041,20,0,0.02,q2_same_day,0
431,2298,1.495,0.166,21.7,0.047,20,0,0.02,q3_deferred,0
432,3574,2.914,0.314,12.8,0.176,5,0,0.15,q1_immediate,0
433,5419,1.98,0.259,33.2,0.055,20,0,0.02,q2_same_day,0
434,2413,1.011,0.355,25.6,0.018,20,0,0.02,q3_deferred,0
435,5577,3.209,0.173,3.2,0.272,11,0,0.12,q3_deferred,0
436,947,2.873,0.568,10.6,0.2,5,0,0.15,q2_same_day,0
437,6639,0.467,0.18,29.1,0.043,20,0,0.02,q3_deferred,0
438,6196,1.167,0.22,27.8,0.0,20,0,0.02,q2_same_day,0
439,5293,1.242,0.26,38.2,0.015,20,0,0.02,q2_same_day,0
440,967,0.9,0.121,27.9,0.058,20,0,0.02,q2_same_day,0
441,6023,1.166,0.13,33.7,0.061,20,0,0.02,q2_same_day,0
442,7607,1.804,0.402,8.4,0.141,15,0,0.06,q1_immediate,0
443,4499,1.687,0.149,25.3,0.053,20,0,0.02,q3_deferred,0
444,4315,1.619,0.231,34.1,0.019,20,0,0.02,q2_same_day,0
445,4818,1.456,0.383,8.3,0.201,5,0,0.15,q3_deferred,1
446,4174,2.624,0.309,12.8,0.178,-1,1,0.225,q3_deferred,0
447,6162,1.429,0.204,29.9,0.038,20,0,0.02,q1_immediate,0
448,5495,1.09,0.157,41.8,0.059,20,0,0.02,q1_immediate,0
449,6125,1.655,0.365,19.4,0.088,15,0,0.06,q3_deferred,0
450,2669,0.805,0.22,24.1,0.031,20,0,0.02,q1_immediate,0
451,128,0.633,0.166,26.2,0.023,20,0,0.02,q2_same_day,0
452,3104,1.781,0.307,31.7,0.044,20,0,0.02,q3_deferred,0
453,8657,1.327,0.124,22.6,0.054,20,0,0.02,q2_same_day,0
454,1658,1.03,0.229,28.7,0.058,20,0,0.02,q3_deferred,0
455,2705,1.531,0.279,18.5,0.018,15,0,0.06,q2_same_day,0
456,6587,1.114,0.15,26.6,0.057,20,0,0.02,q1_immediate,0
457,1277,1.9,0.272,9.0,0.276,11,0,0.12,q1_immediate,1
458,1196,2.581,0.183,13.4,0.272,11,0,0.12,q3_deferred,0
459,543,2.084,0.289,17.5,0.079,15,0,0.06,q2_same_day,0
460,3811,1.35,0.061,30.2,0.042,20,0,0.02,q2_same_day,0
461,1254,1.671,0.257,20.8,0.085,15,0,0.06,q2_same_day,0
462,8353,1.73,0.119,28.0,0.011,20,0,0.02,q1_immediate,0
463,511,1.081,0.117,34.7,0.044,20,0,0.02,q2_same_day,0
464,5413,1.148,0.171,43.7,0.059,20,0,0.02,q1_immediate,0
465,3436,1.467,0.185,32.6,0.027,20,0,0.02,q2_same_day,0
466,508,1.733,0.434,11.7,0.21,5,0,0.15,q2_same_day,0
467,7717,2.554,0.191,7.4,0.16,5,0,0.15,q2_same_day,0
468,1933,1.074,0.243,32.6,0.025,20,0,0.02,q3_deferred,0
469,6369,1.787,0.216,22.2,0.035,15,0,0.06,q2_same_day,0
470,5171,1.391,0.109,34.6,0.031,20,0,0.02,q1_immediate,0
471,978,0.887,0.227,34.6,0.007,20,0,0.02,q2_same_day,0
472,5428,2.097,0.249,22.2,0.118,15,0,0.06,q2_same_day,0
473,592,1.218,0.074,37.2,0.036,20,0,0.02,q3_deferred,0
474,1969,0.954,0.25,38.1,0.059,20,0,0.02,q3_deferred,0
475,5916,2.553,0.222,21.8,0.244,11,0,0.12,q1_immediate,0
476,5578,3.14,0.419,12.3,0.158,5,0,0.15,q1_immediate,0
477,2948,1.382,0.215,39.9,0.048,20,0,0.02,q3_deferred,0
478,8566,1.484,0.51,9.1,0.125,5,0,0.15,q2_same_day,0
479,5294,1.956,0.187,17.4,0.051,-1,1,0.09,q1_immediate,0
480,623,1.116,0.156,31.3,0.022,20,0,0.02,q2_same_day,0
481,3759,1.149,0.372,11.8,0.154,15,0,0.06,q1_immediate,0
482,8290,2.514,0.214,11.7,0.243,11,0,0.12,q3_deferred,0
483,5431,0.88,0.131,29.2,0.037,20,0,0.02,q3_deferred,0
484,7436,0.782,0.191,32.3,0.0,20,0,0.02,q2_same_day,0
485,307,0.867,0.224,34.1,0.067,20,0,0.02,q2_same_day,0
486,7985,1.01,0.187,13.6,0.102,15,0,0.06,q3_deferred,0
487,732,2.189,0.285,22.5,0.095,15,0,0.06,q3_deferred,0
488,1372,1.896,0.427,15.3,0.19,-1,1,0.225,q2_same_day,0
489,140,1.796,0.249,9.5,0.326,-1,1,0.18,q2_same_day,0
490,7307,0.873,0.348,29.6,0.0,20,0,0.02,q2_same_day,0
491,891,1.832,0.343,8.8,0.212,-1,1,0.225,q3_deferred,0
492,8114,0.862,0.121,27.4,0.059,20,0,0.02,q2_same_day,0
493,4313,1.487,0.261,9.5,0.077,5,0,0.15,q3_deferred,0
494,1905,1.499,0.135,39.5,0.026,20,0,0.02,q2_same_day,1
495,4743,2.272,0.282,18.8,0.317,11,0,0.12,q3_deferred,0
496,2470,1.918,0.173,32.9,0.033,20,0,0.02,q2_same_day,0
497,4999,1.59,0.137,36.7,0.076,20,0,0.02,q3_deferred,0
498,1627,0.465,0.296,32.4,0.0,20,0,0.02,q3_deferred,0
499,1607,1.692,0.354,17.1,0.081,15,0,0.06,q1_immediate,0
500,4166,1.788,0.139,35.8,0.048,20,0,0.02,q2_same_day,0
501,8167,2.174,0.199,20.7,0.055,15,0,0.06,q1_immediate,0
502,2113,2.843,0.405,11.8,0.084,5,0,0.15,q3_deferred,0
503,6036,1.618,0.153,22.9,0.121,15,0,0.06,q3_deferred,1
504,2578,0.701,0.09,30.1,0.003,20,0,0.02,q2_same_day,0
505,1237,1.266,0.215,33.7,0.052,20,0,0.02,q3_deferred,0
506,897,2.313,0.172,7.3,0.201,5,0,0.15,q2_same_day,0
507,2935,1.637,0.073,27.6,0.063,20,0,0.02,q3_deferred,0
508,8127,2.028,0.455,13.5,0.18,5,0,0.15,q2_same_day,0
509,5527,1.143,0.238,26.2,0.006,20,0,0.02,q1_immediate,0
510,6315,2.188,0.312,4.1,0.231,-1,1,0.225,q2_same_day,0
511,3685,1.084,0.18,30.2,0.019,20,0,0.02,q1_immediate,0
512,5303,1.803,0.453,8.9,0.114,5,0,0.15,q1_immediate,0
513,4411,1.051,0.161,37.0,0.045,20,0,0.02,q2_same_day,0
514,6895,1.865,0.482,7.9,0.172,5,0,0.15,q3_deferred,0
515,527,1.848,0.122,32.7,0.079,20,0,0.02,q2_same_day,0
516,3323,0.791,0.107,42.3,0.04,20,0,0.02,q1_immediate,0
517,3948,1.544,0.314,40.5,0.049,20,0,0.02,q2_same_day,0
518,6448,1.228,0.092,23.7,0.045,20,0,0.02,q3_deferred,0
519,8582,2.29,0.505,9.9,0.123,-1,1,0.225,q3_deferred,0
520,5200,1.259,0.192,39.4,0.041,20,0,0.02,q2_same_day,0
521,110,1.539,0.177,21.6,0.024,20,0,0.02,q2_same_day,0
522,381,1.21,0.211,22.0,0.116,15,0,0.06,q2_same_day,0
523,8654,1.083,0.26,34.0,0.03,20,0,0.02,q1_immediate,0
524,8839,1.239,0.174,26.2,0.033,20,0,0.02,q2_same_day,0
525,5757,0.964,0.195,32.5,0.055,20,0,0.02,q1_immediate,0
526,2421,1.086,0.168,38.4,0.066,20,0,0.02,q2_same_day,0
527,7871,1.439,0.072,37.6,0.055,20,0,0.02,q1_immediate,0
528,8576,1.595,0.196,20.2,0.109,15,0,0.06,q1_immediate,0
529,5828,1.059,0.179,27.9,0.071,20,0,0.02,q3_deferred,0
530,5914,0.948,0.106,33.6,0.027,20,0,0.02,q3_deferred,0
531,407,0.798,0.127,27.7,0.025,20,0,0.02,q1_immediate,0
532,6970,1.286,0.123,28.8,0.024,20,0,0.02,q3_deferred,0
533,1486,0.7,0.267,30.3,0.053,20,0,0.02,q2_same_day,0
534,7855,1.299,0.107,27.7,0.023,20,0,0.02,q2_same_day,0
535,4509,2.947,0.252,9.2,0.135,-1,1,0.225,q1_immediate,0
536,2301,1.222,0.261,41.5,0.053,20,0,0.02,q1_immediate,0
537,8607,1.708,0.164,32.2,0.018,20,0,0.02,q1_immediate,0
538,6191,1.356,0.317,24.9,0.045,15,0,0.06,q1_immediate,0
539,6973,1.608,0.183,33.5,0.044,20,0,0.02,q2_same_day,0
540,4868,1.168,0.163,35.5,0.094,20,0,0.02,q2_same_day,0
541,7219,0.708,0.402,10.0,0.177,5,0,0.15,q2_same_day,0
542,4086,1.408,0.236,31.3,0.017,20,0,0.02,q1_immediate,0
543,1244,1.401,0.335,18.4,0.112,15,0,0.06,q2_same_day,0
544,5009,1.094,0.147,34.2,0.064,20,0,0.02,q2_same_day,0
545,4353,3.169,0.397,9.1,0.165,5,0,0.15,q1_immediate,1
546,4005,1.387,0.228,31.5,0.056,20,0,0.02,q1_immediate,0
547,6001,0.836,0.289,32.1,0.038,20,0,0.02,q2_same_day,0
548,5985,1.367,0.121,30.0,0.07,20,0,0.02,q1_immediate,0
549,7562,1.609,0.103,31.4,0.047,20,0,0.02,q3_deferred,0
550,3738,1.53,0.21,12.7,0.129,15,0,0.06,q2_same_day,0
551,4711,0.791,0.308,35.3,0.016,20,0,0.02,q2_same_day,0
552,7586,1.665,0.196,32.8,0.044,20,0,0.02,q2_same_day,0
553,3434,1.459,0.288,14.5,0.083,15,0,0.06,q2_same_day,0
554,390,2.083,0.195,9.0,0.323,11,0,0.12,q3_deferred,0
555,7769,1.326,0.196,18.0,0.117,15,0,0.06,q2_same_day,0
556,6240,1.88,0.454,9.1,0.298,5,0,0.15,q3_deferred,0
557,8956,1.3,0.34,19.2,0.08,15,0,0.06,q2_same_day,0
558,8089,2.785,0.254,8.5,0.126,5,0,0.15,q3_deferred,0
559,4864,0.971,0.238,35.3,0.0,20,0,0.02,q1_immediate,0
560,1461,1.363,0.252,24.2,0.059,15,0,0.06,q1_immediate,0
561,3598,1.824,0.152,32.9,0.036,20,0,0.02,q3_deferred,0
562,2438,1.347,0.2,31.7,0.043,20,0,0.02,q1_immediate,0
563,1835,1.718,0.35,13.1,0.055,15,0,0.06,q2_same_day,0
564,576,1.019,0.147,40.1,0.034,20,0,0.02,q1_immediate,0
565,1627,1.268,0.261,28.2,0.032,20,0,0.02,q2_same_day,0
566,3591,1.397,0.199,37.3,0.058,20,0,0.02,q2_same_day,0
567,5462,0.727,0.204,33.8,0.063,20,0,0.02,q2_same_day,0
568,338,1.154,0.185,25.5,0.037,20,0,0.02,q1_immediate,0
569,4526,2.15,0.179,21.7,0.123,15,0,0.06,q2_same_day,0
570,1744,0.652,0.191,36.1,0.024,20,0,0.02,q2_same_day,0
571,1013,1.331,0.279,32.3,0.009,20,0,0.02,q2_same_day,0
572,6798,1.168,0.173,36.5,0.047,20,0,0.02,q1_immediate,0
573,1982,1.293,0.199,38.1,0.065,20,0,0.02,q2_same_day,0
574,2802,1.996,0.303,3.2,0.156,5,0,0.15,q1_immediate,0
575,6774,1.06,0.158,38.4,0.042,20,0,0.02,q3_deferred,0
576,1253,1.0,0.051,35.8,0.053,20,0,0.02,q3_deferred,0
577,6751,1.001,0.173,38.8,0.039,20,0,0.02,q1_immediate,0
578,749,1.0,0.288,18.9,0.056,15,0,0.06,q1_immediate,0
579,2161,2.042,0.26,20.6,0.079,15,0,0.06,q1_immediate,0
580,2451,2.362,0.104,17.4,0.134,11,0,0.12,q2_same_day,0
581,4089,1.538,0.242,35.8,0.004,20,0,0.02,q2_same_day,0
582,6792,1.223,0.074,34.3,0.03,20,0,0.02,q3_deferred,0
583,5319,1.064,0.272,31.7,0.063,20,0,0.02,q3_deferred,0
584,837,1.161,0.132,31.5,0.066,20,0,0.02,q3_deferred,0
585,4102,1.2,0.064,25.9,0.034,20,0,0.02,q1_immediate,0
586,7466,1.727,0.379,19.1,0.114,15,0,0.06,q2_same_day,0
587,599,0.563,0.213,28.9,0.014,20,0,0.02,q1_immediate,0
588,6208,1.2,0.169,28.0,0.05,20,0,0.02,q1_immediate,0
589,4590,1.495,0.18,34.6,0.063,20,0,0.02,q2_same_day,0
590,1608,0.964,0.297,35.7,0.059,20,0,0.02,q1_immediate,0
591,3863,1.556,0.152,31.4,0.048,20,0,0.02,q3_deferred,0
592,6092,0.766,0.125,28.1,0.019,20,0,0.02,q2_same_day,0
593,1031,0.611,0.152,30.4,0.034,20,0,0.02,q3_deferred,0
594,4403,1.026,0.279,34.4,0.057,20,0,0.02,q3_deferred,0
595,8103,1.009,0.228,24.8,0.082,-1,1,0.03,q1_immediate,0
596,432,1.472,0.204,31.7,0.024,20,0,0.02,q3_deferred,0
597,7670,1.39,0.351,18.5,0.085,15,0,0.06,q2_same_day,0
598,6406,1.018,0.113,35.6,0.043,20,0,0.02,q2_same_day,0
599,2003,1.222,0.319,35.9,0.041,20,0,0.02,q3_deferred,0
600,2112,1.261,0.232,28.6,0.024,20,0,0.02,q1_immediate,0
601,237,1.731,0.059,34.3,0.065,20,0,0.02,q2_same_day,0
602,7257,1.332,0.246,26.6,0.043,20,0,0.02,q2_same_day,0
603,2108,0.794,0.176,21.4,0.038,20,0,0.02,q2_same_day,0
604,3176,2.132,0.199,25.9,0.068,15,0,0.06,q2_same_day,0
605,1533,0.68,0.161,32.1,0.017,20,0,0.02,q1_immediate,0
606,2315,0.845,0.15,33.6,0.03,20,0,0.02,q3_deferred,0
607,6470,1.74,0.295,20.7,0.096,-1,1,0.09,q3_deferred,0
608,6615,1.81,0.079,14.7,0.069,15,0,0.06,q2_same_day,1
609,7702,1.536,0.213,15.4,0.058,15,0,0.06,q3_deferred,0
610,18,0.737,0.24,33.8,0.043,20,0,0.02,q3_deferred,0
611,2452,1.21,0.141,31.8,0.03,20,0,0.02,q2_same_day,0
612,3722,2.542,0.333,12.0,0.153,5,0,0.15,q1_immediate,0
613,7679,1.627,0.16,31.9,0.011,20,0,0.02,q2_same_day,0
614,1781,2.636,0.478,5.6,0.161,5,0,0.15,q3_deferred,0
615,448,0.784,0.216,30.1,0.057,20,0,0.02,q2_same_day,0
616,3326,0.875,0.187,27.8,0.108,15,0,0.06,q2_same_day,0
617,2156,0.707,0.302,27.0,0.043,20,0,0.02,q2_same_day,0
618,2910,1.586,0.173,26.2,0.037,20,0,0.02,q3_deferred,0
619,4869,2.145,0.224,19.4,0.11,15,0,0.06,q2_same_day,0
620,6623,1.182,0.177,29.5,0.029,20,0,0.02,q2_same_day,0
621,8675,1.305,0.106,33.2,0.032,20,0,0.02,q3_deferred,0
622,610,0.858,0.218,30.9,0.021,20,0,0.02,q1_immediate,0
623,4536,1.128,0.154,34.8,0.048,20,0,0.02,q2_same_day,0
624,2415,2.95,0.195,18.7,0.364,11,0,0.12,q3_deferred,0
625,6028,1.584,0.393,16.8,0.114,15,0,0.06,q3_deferred,0
626,189,0.804,0.245,34.8,0.019,20,0,0.02,q2_same_day,0
627,5873,1.162,0.206,15.0,0.048,15,0,0.06,q3_deferred,0
628,4102,1.548,0.205,24.6,0.045,20,0,0.02,q2_same_day,0
629,7975,1.204,0.154,17.9,0.024,20,0,0.02,q3_deferred,0
630,1654,1.235,0.113,32.9,0.017,20,0,0.02,q2_same_day,0
631,4635,2.323,0.256,9.2,0.138,5,0,0.15,q1_immediate,0
632,8041,1.023,0.2,29.3,0.049,20,0,0.02,q3_deferred,0
633,2945,1.527,0.159,34.4,0.064,20,0,0.02,q2_same_day,0
634,6701,1.61,0.247,21.3,0.094,15,0,0.06,q2_same_day,0
635,8645,1.023,0.173,22.7,0.05,20,0,0.02,q1_immediate,0
636,6175,1.27,0.177,25.9,0.011,20,0,0.02,q2_same_day,0
637,3094,1.343,0.125,30.2,0.041,20,0,0.02,q3_deferred,0
638,7021,0.849,0.206,20.4,0.096,15,0,0.06,q3_deferred,0
639,5906,0.978,0.142,44.5,0.076,20,0,0.02,q3_deferred,0
640,79,1.196,0.277,36.6,0.017,20,0,0.02,q2_same_day,0
641,594,1.646,0.17,8.8,0.225,5,0,0.15,q3_deferred,0
642,3611,1.574,0.23,32.4,0.047,20,0,0.02,q1_immediate,0
643,1867,1.28,0.281,21.4,0.026,20,0,0.02,q2_same_day,0
644,8131,1.435,0.167,28.8,0.029,20,0,0.02,q3_deferred,0
645,4723,1.439,0.167,37.1,0.024,20,0,0.02,q2_same_day,0
646,2699,1.158,0.193,14.0,0.081,15,0,0.06,q2_same_day,0
647,8772,1.174,0.225,26.0,0.058,20,0,0.02,q3_deferred,0
648,8542,1.333,0.313,13.4,0.07,15,0,0.06,q1_immediate,0
649,4290,0.702,0.273,34.6,0.055,20,0,0.02,q1_immediate,0
650,1205,1.131,0.317,22.2,0.083,15,0,0.06,q2_same_day,0
651,8939,1.247,0.197,37.5,0.025,-1,1,0.03,q2_same_day,0
652,3603,1.132,0.178,35.2,0.071,20,0,0.02,q2_same_day,0
653,1166,1.975,0.255,14.9,0.087,15,0,0.06,q3_deferred,0
654,3596,1.19,0.132,27.0,0.007,20,0,0.02,q3_deferred,0
655,59,1.398,0.126,31.0,0.067,20,0,0.02,q1_immediate,0
656,7750,1.394,0.268,27.4,0.035,20,0,0.02,q2_same_day,0
657,5324,1.465,0.284,28.5,0.042,20,0,0.02,q2_same_day,1
658,8797,1.144,0.118,32.0,0.018,20,0,0.02,q2_same_day,0
659,7313,1.374,0.208,38.5,0.027,20,0,0.02,q1_immediate,0
660,238,1.836,0.298,18.1,0.115,15,0,0.06,q2_same_day,0
661,5140,1.482,0.077,35.0,0.047,20,0,0.02,q2_same_day,0
662,1403,0.662,0.34,18.6,0.109,15,0,0.06,q2_same_day,0
663,2196,1.343,0.162,36.1,0.058,20,0,0.02,q3_deferred,0
664,8204,2.029,0.34,14.8,0.052,15,0,0.06,q2_same_day,0
665,4171,2.142,0.155,14.6,0.358,11,0,0.12,q2_same_day,0
666,6752,1.629,0.146,26.7,0.05,20,0,0.02,q2_same_day,0
667,6421,1.321,0.276,28.4,0.023,20,0,0.02,q2_same_day,0
668,1568,1.542,0.264,19.8,0.122,15,0,0.06,q2_same_day,0
669,6097,2.62,0.249,2.2,0.159,5,0,0.15,q3_deferred,1
670,1097,1.57,0.206,29.2,0.0,20,0,0.02,q2_same_day,0
671,8418,1.769,0.189,20.5,0.139,15,0,0.06,q2_same_day,0
672,1925,1.301,0.207,40.4,0.036,20,0,0.02,q2_same_day,0
673,8633,1.142,0.162,33.5,0.028,-1,1,0.03,q2_same_day,0
674,6624,1.623,0.081,18.9,0.074,15,0,0.06,q1_immediate,0
675,1057,1.02,0.167,40.1,0.02,20,0,0.02,q2_same_day,0
676,4947,1.709,0.155,17.4,0.059,15,0,0.06,q2_same_day,0
677,6773,1.152,0.309,34.0,0.031,20,0,0.02,q2_same_day,0
678,8662,0.869,0.196,35.9,0.057,20,0,0.02,q1_immediate,0
679,571,2.022,0.251,16.7,0.069,15,0,0.06,q2_same_day,0
680,1517,1.274,0.316,10.4,0.177,5,0,0.15,q3_deferred,0
681,4960,0.917,0.124,34.8,0.057,20,0,0.02,q3_deferred,0
682,8583,1.303,0.141,32.1,0.01,20,0,0.02,q1_immediate,0
683,7838,1.539,0.126,28.0,0.033,20,0,0.02,q3_deferred,0
684,561,0.726,0.109,32.0,0.042,20,0,0.02,q3_deferred,0
685,2255,1.47,0.134,41.1,0.078,20,0,0.02,q2_same_day,0
686,7097,1.316,0.018,33.3,0.011,20,0,0.02,q1_immediate,0
687,5909,1.353,0.215,32.8,0.059,20,0,0.02,q2_same_day,0
688,8550,1.154,0.332,10.1,0.116,5,0,0.15,q1_immediate,0
689,1756,1.899,0.415,7.9,0.202,5,0,0.15,q1_immediate,0
690,4318,1.043,0.093,30.0,0.021,20,0,0.02,q3_deferred,0
691,3935,0.56,0.242,31.0,0.058,20,0,0.02,q3_deferred,0
692,8254,1.159,0.207,29.8,0.022,20,0,0.02,q2_same_day,0
693,8365,1.799,0.228,23.5,0.125,15,0,0.06,q2_same_day,0
694,3754,1.163,0.175,38.5,0.026,20,0,0.02,q2_same_day,0
695,4574,1.168,0.232,21.4,0.045,15,0,0.06,q2_same_day,0
696,4653,2.52,0.487,10.0,0.199,5,0,0.15,q2_same_day,0
697,1225,2.033,0.217,17.3,0.097,15,0,0.06,q2_same_day,0
698,2447,0.587,0.218,22.5,0.025,20,0,0.02,q2_same_day,0
699,1897,1.304,0.16,34.5,0.07,20,0,0.02,q3_deferred,0
700,8414,1.211,0.157,25.7,0.022,20,0,0.02,q2_same_day,0
701,4936,0.802,0.341,3.2,0.125,5,0,0.15,q2_same_day,1
702,6595,1.092,0.248,24.6,0.047,20,0,0.02,q1_immediate,0
703,3689,1.139,0.223,34.6,0.068,20,0,0.02,q2_same_day,0
704,2039,1.427,0.29,36.5,0.021,20,0,0.02,q3_deferred,0
705,4834,1.649,0.242,29.1,0.04,20,0,0.02,q3_deferred,0
706,8002,1.409,0.119,34.2,0.044,20,0,0.02,q2_same_day,0
707,4939,1.563,0.242,19.5,0.158,15,0,0.06,q1_immediate,0
708,8265,1.241,0.264,37.0,0.07,20,0,0.02,q3_deferred,0
709,2806,1.458,0.15,16.9,0.099,15,0,0.06,q2_same_day,0
710,201,1.094,0.222,37.4,0.056,20,0,0.02,q2_same_day,0
711,5169,2.062,0.222,14.4,0.153,15,0,0.06,q2_same_day,0
712,4823,1.393,0.195,29.1,0.039,20,0,0.02,q1_immediate,0
713,1607,1.62,0.172,14.0,0.158,15,0,0.06,q2_same_day,0
714,2377,1.599,0.288,13.2,0.098,15,0,0.06,q1_immediate,0
715,553,1.269,0.209,29.0,0.066,20,0,0.02,q3_deferred,0
716,2777,1.278,0.228,35.5,0.05,20,0,0.02,q3_deferred,0
717,862,0.796,0.187,30.3,0.056,20,0,0.02,q2_same_day,0
718,8167,1.803,0.167,21.8,0.119,15,0,0.06,q3_deferred,0
719,6974,1.224,0.229,27.3,0.067,20,0,0.02,q2_same_day,0
720,5358,1.778,0.373,9.2,0.176,5,0,0.15,q3_deferred,0
721,7051,1.077,0.04,29.1,0.022,20,0,0.02,q3_deferred,0
722,8074,1.714,0.425,21.5,0.072,15,0,0.06,q3_deferred,0
723,6466,1.003,0.222,24.6,0.026,20,0,0.02,q3_deferred,0
724,7087,1.336,0.164,36.6,0.014,20,0,0.02,q2_same_day,0
725,4182,1.926,0.364,12.9,0.111,-1,1,0.09,q3_deferred,0
726,1440,3.128,0.193,6.6,0.284,11,0,0.12,q3_deferred,0
727,5819,1.395,0.143,28.5,0.023,20,0,0.02,q2_same_day,0
728,1370,2.845,0.283,21.9,0.259,11,0,0.12,q1_immediate,0
729,4753,1.158,0.216,33.2,0.012,20,0,0.02,q2_same_day,0
730,7177,1.629,0.253,24.1,0.114,15,0,0.06,q1_immediate,0
731,2560,2.356,0.337,23.6,0.085,15,0,0.06,q1_immediate,1
732,881,1.856,0.218,22.5,0.125,15,0,0.06,q2_same_day,0
